Season,Team 1 ID,Team 1,Team 2 ID,Team 2,Winner ID,Winner,Margin,Ground,Match Date,Match Link
2013,335970,RCB,474666,Warriors,335970,RCB,130 runs,Bengaluru,"Apr 23, 2013",/ci/engine/match/598027.html
2013,335975,Daredevils,335973,Kings XI,335973,Kings XI,5 wickets,Delhi,"Apr 23, 2013",/ci/engine/match/598059.html
2013,335971,KKR,335978,Mum Indians,335978,Mum Indians,5 wickets,Kolkata,"Apr 24, 2013",/ci/engine/match/598029.html
2013,335974,Super Kings,628333,Sunrisers,335974,Super Kings,5 wickets,Chennai,"Apr 25, 2013",/ci/engine/match/598030.html
2013,335971,KKR,335973,Kings XI,335971,KKR,6 wickets,Kolkata,"Apr 26, 2013",/ci/engine/match/598031.html
2013,335977,Royals,628333,Sunrisers,335977,Royals,8 wickets,Jaipur,"Apr 27, 2013",/ci/engine/match/598032.html
2013,335978,Mum Indians,335970,RCB,335978,Mum Indians,58 runs,Mumbai,"Apr 27, 2013",/ci/engine/match/598033.html
2013,335974,Super Kings,335971,KKR,335974,Super Kings,14 runs,Chennai,"Apr 28, 2013",/ci/engine/match/598034.html
2013,335975,Daredevils,474666,Warriors,335975,Daredevils,15 runs,Raipur,"Apr 28, 2013",/ci/engine/match/598035.html
2013,335977,Royals,335970,RCB,335977,Royals,4 wickets,Jaipur,"Apr 29, 2013",/ci/engine/match/598036.html
2013,335978,Mum Indians,335973,Kings XI,335978,Mum Indians,4 runs,Mumbai,"Apr 29, 2013",/ci/engine/match/598037.html
2013,474666,Warriors,335974,Super Kings,335974,Super Kings,37 runs,Pune,"Apr 30, 2013",/ci/engine/match/598038.html
2013,628333,Sunrisers,335978,Mum Indians,628333,Sunrisers,7 wickets,Hyderabad (Deccan),"May 1, 2013",/ci/engine/match/598039.html
2013,335975,Daredevils,335971,KKR,335975,Daredevils,7 wickets,Raipur,"May 1, 2013",/ci/engine/match/598040.html
2013,335974,Super Kings,335973,Kings XI,335974,Super Kings,15 runs,Chennai,"May 2, 2013",/ci/engine/match/598041.html
2013,474666,Warriors,335970,RCB,335970,RCB,17 runs,Pune,"May 2, 2013",/ci/engine/match/598042.html
2013,335971,KKR,335977,Royals,335971,KKR,8 wickets,Kolkata,"May 3, 2013",/ci/engine/match/598043.html
2013,628333,Sunrisers,335975,Daredevils,628333,Sunrisers,6 wickets,Hyderabad (Deccan),"May 4, 2013",/ci/engine/match/598044.html
2013,335978,Mum Indians,335974,Super Kings,335978,Mum Indians,60 runs,Mumbai,"May 5, 2013",/ci/engine/match/598046.html
2013,335977,Royals,474666,Warriors,335977,Royals,5 wickets,Jaipur,"May 5, 2013",/ci/engine/match/598047.html
2013,335973,Kings XI,335970,RCB,335973,Kings XI,6 wickets,Mohali,"May 6, 2013",/ci/engine/match/598064.html
2013,335977,Royals,335975,Daredevils,335977,Royals,9 wickets,Jaipur,"May 7, 2013",/ci/engine/match/598049.html
2013,335978,Mum Indians,335971,KKR,335978,Mum Indians,65 runs,Mumbai,"May 7, 2013",/ci/engine/match/598050.html
2013,628333,Sunrisers,335974,Super Kings,335974,Super Kings,77 runs,Hyderabad (Deccan),"May 8, 2013",/ci/engine/match/598051.html
2013,335973,Kings XI,335977,Royals,335977,Royals,8 wickets,Mohali,"May 9, 2013",/ci/engine/match/598052.html
2013,474666,Warriors,335971,KKR,335971,KKR,46 runs,Pune,"May 9, 2013",/ci/engine/match/598053.html
2013,335975,Daredevils,335970,RCB,335970,RCB,4 runs,Delhi,"May 10, 2013",/ci/engine/match/598054.html
2013,474666,Warriors,335978,Mum Indians,335978,Mum Indians,5 wickets,Pune,"May 11, 2013",/ci/engine/match/598055.html
2013,335973,Kings XI,628333,Sunrisers,628333,Sunrisers,30 runs,Mohali,"May 11, 2013",/ci/engine/match/598056.html
2013,335971,KKR,335970,RCB,335971,KKR,5 wickets,Ranchi,"May 12, 2013",/ci/engine/match/598057.html
2013,335977,Royals,335974,Super Kings,335977,Royals,5 wickets,Jaipur,"May 12, 2013",/ci/engine/match/598058.html
2013,335978,Mum Indians,628333,Sunrisers,335978,Mum Indians,7 wickets,Mumbai,"May 13, 2013",/ci/engine/match/598060.html
2013,335970,RCB,335973,Kings XI,335973,Kings XI,7 wickets,Bengaluru,"May 14, 2013",/ci/engine/match/598045.html
2013,335974,Super Kings,335975,Daredevils,335974,Super Kings,33 runs,Chennai,"May 14, 2013",/ci/engine/match/598062.html
2013,335971,KKR,474666,Warriors,474666,Warriors,7 runs,Ranchi,"May 15, 2013",/ci/engine/match/598061.html
2013,335978,Mum Indians,335977,Royals,335978,Mum Indians,14 runs,Mumbai,"May 15, 2013",/ci/engine/match/598063.html
2013,335973,Kings XI,335975,Daredevils,335973,Kings XI,7 runs,Dharamsala,"May 16, 2013",/ci/engine/match/598028.html
2013,628333,Sunrisers,335977,Royals,628333,Sunrisers,23 runs,Hyderabad (Deccan),"May 17, 2013",/ci/engine/match/598065.html
2013,335973,Kings XI,335978,Mum Indians,335973,Kings XI,50 runs,Dharamsala,"May 18, 2013",/ci/engine/match/598066.html
2013,335970,RCB,335974,Super Kings,335970,RCB,24 runs,Bengaluru,"May 18, 2013",/ci/engine/match/598068.html
2013,474666,Warriors,335975,Daredevils,474666,Warriors,38 runs,Pune,"May 19, 2013",/ci/engine/match/598067.html
2013,628333,Sunrisers,335971,KKR,628333,Sunrisers,5 wickets,Hyderabad (Deccan),"May 19, 2013",/ci/engine/match/598069.html
2013,335974,Super Kings,335978,Mum Indians,335974,Super Kings,48 runs,Delhi,"May 21, 2013",/ci/engine/match/598070.html
2013,335977,Royals,628333,Sunrisers,335977,Royals,4 wickets,Delhi,"May 22, 2013",/ci/engine/match/598071.html
2013,335978,Mum Indians,335977,Royals,335978,Mum Indians,4 wickets,Kolkata,"May 24, 2013",/ci/engine/match/598072.html
2013,335974,Super Kings,335978,Mum Indians,335978,Mum Indians,23 runs,Kolkata,"May 26, 2013",/ci/engine/match/598073.html
