Match ID,Innings,Player ID,Bowling,O,M,R,W,Econ,0s,4s,6s,WD,NB
419110,1,26829,L Balaji,4,0,36,0,9.00,9,3,2,1,0
419110,1,45797,JM Kemp,2.1,0,15,0,6.92,6,2,0,1,0
419110,2,50804,WPUJC Vaas,4,1,21,3,5.25,13,1,1,0,0
419110,2,34102,RG Sharma,4,0,27,1,6.75,10,0,2,0,0
419110,2,35280,RP Singh,3,0,30,1,10.00,6,2,2,2,0
419110,2,32130,PP Ojha,4,0,28,2,7.00,8,0,2,0,0
419110,2,376102,Jaskaran Singh,1,0,16,0,16.00,2,3,0,1,0
419110,2,34281,TL Suman,1,0,8,0,8.00,1,1,0,0,0
419110,2,7702,A Symonds,3,0,29,2,9.66,4,0,3,0,0
419109,1,45963,CK Langeveldt,4,0,27,1,6.75,10,4,0,0,0
419109,1,236779,I Sharma,4,0,27,0,6.75,12,2,1,1,0
419109,1,49764,AD Mathews,4,0,19,4,4.75,11,2,0,0,0
419109,1,30049,M Kartik,4,0,22,2,5.50,10,2,0,0,1
419109,1,5674,BJ Hodge,1,0,11,0,11.00,1,0,1,0,0
419109,1,28779,SC Ganguly,2,0,18,0,9.00,1,2,0,0,0
419109,1,28792,RS Gavaskar,1,0,8,0,8.00,2,1,0,0,0
419109,2,30732,P Kumar,4,0,16,1,4.00,12,1,0,0,0
419109,2,45789,JH Kallis,3,0,34,0,11.33,5,4,1,0,0
419109,2,47492,DW Steyn,4,0,38,0,9.50,11,4,2,2,0
419109,2,30176,A Kumble,4,0,19,0,4.75,14,3,0,0,0
419109,2,47850,RE van der Merwe,4,0,27,2,6.75,8,2,0,3,0
419109,2,253802,V Kohli,0.2,0,1,0,3.00,1,0,0,0,0
419108,1,6981,DP Nannes,4,0,12,2,3.00,18,1,0,2,0
419108,1,49638,MF Maharoof,4,0,37,2,9.25,11,2,2,2,0
419108,1,279545,PJ Sangwan,4,0,32,1,8.00,11,5,0,0,0
419108,1,31107,A Mishra,4,0,23,1,5.75,10,3,0,0,0
419108,1,31732,VY Mahesh,3,0,23,1,7.66,5,2,0,1,0
419108,1,48472,TM Dilshan,1,0,7,1,7.00,2,1,0,0,0
419108,2,32685,IK Pathan,3.5,0,27,1,7.04,12,4,0,2,0
419108,2,34274,S Sreesanth,4,0,24,2,6.00,10,3,0,0,0
419108,2,224367,YA Abdulla,4,0,30,1,7.50,10,3,1,0,0
419108,2,32966,PP Chawla,4,0,33,0,8.25,7,4,0,0,0
419108,2,36084,Yuvraj Singh,3,0,11,0,3.66,7,0,0,0,0
419108,2,32391,RR Powar,1,0,16,0,16.00,0,2,0,0,0
419107,1,16932,AD Mascarenhas,4,0,34,2,8.50,7,5,0,0,0
419107,1,8076,SW Tait,4,0,46,1,11.50,10,7,0,6,0
419107,1,391121,Kamran Khan,1,0,10,0,10.00,3,0,1,0,0
419107,1,35586,A Uniyal,4,0,41,2,10.25,6,4,1,2,0
419107,1,8166,SK Warne,3,0,29,0,9.66,5,3,1,1,0
419107,1,29702,AA Jhunjhunwala,2,0,27,0,13.50,3,4,1,0,0
419107,1,32498,YK Pathan,2,0,22,0,11.00,2,0,2,0,0
419107,2,30102,Z Khan,4,0,27,0,6.75,9,3,0,1,0
419107,2,46393,R McLaren,4,0,43,0,10.75,7,6,1,2,0
419107,2,49758,SL Malinga,4,0,22,2,5.50,9,1,0,1,0
419107,2,26490,AG Murtaza,4,0,46,1,11.50,7,2,4,0,0
419107,2,33870,R Sathish,3,0,51,1,17.00,3,5,4,1,0
419107,2,49209,ST Jayasuriya,1,0,19,0,19.00,0,1,2,0,0
419106,1,50804,WPUJC Vaas,3,1,22,2,7.33,12,2,2,0,0
419106,1,35280,RP Singh,4,0,35,1,8.75,12,3,2,3,0
419106,1,376102,Jaskaran Singh,4,0,35,1,8.75,10,3,2,1,0
419106,1,32130,PP Ojha,4,0,19,0,4.75,12,2,0,0,0
419106,1,7702,A Symonds,4,0,26,0,6.50,8,0,1,2,0
419106,1,34281,TL Suman,1,0,16,0,16.00,1,1,1,0,1
419106,2,45963,CK Langeveldt,4,0,26,2,6.50,11,1,1,3,0
419106,2,236779,I Sharma,4,0,31,1,7.75,9,4,0,1,1
419106,2,34019,LR Shukla,3,0,30,1,10.00,5,1,2,0,0
419106,2,30049,M Kartik,3,0,17,1,5.66,9,2,0,0,0
419106,2,49764,AD Mathews,4,0,27,1,6.75,9,3,0,1,1
419106,2,5674,BJ Hodge,2,0,14,1,7.00,4,0,1,0,0
392239,1,30176,A Kumble,4,0,16,4,4.00,14,1,0,0,0
392239,1,30732,P Kumar,4,0,43,0,10.75,8,1,3,5,0
392239,1,45789,JH Kallis,4,0,24,0,6.00,12,4,0,0,0
392239,1,35731,R Vinay Kumar,4,0,30,2,7.50,7,1,0,1,0
392239,1,47850,RE van der Merwe,4,0,28,0,7.00,8,2,1,0,0
392239,2,5779,RJ Harris,4,1,34,1,8.50,15,3,3,1,0
392239,2,35280,RP Singh,4,0,16,1,4.00,13,1,0,0,0
392239,2,7702,A Symonds,3,0,18,2,6.00,8,0,1,0,0
392239,2,32130,PP Ojha,4,0,28,3,7.00,10,2,1,0,0
392239,2,391128,Harmeet Singh,4,0,23,2,5.75,13,4,0,0,0
392239,2,34102,RG Sharma,1,0,9,0,9.00,0,0,0,0,0
392238,1,30732,P Kumar,4,0,26,1,6.50,10,2,1,0,0
392238,1,45789,JH Kallis,4,0,26,1,6.50,12,4,0,1,0
392238,1,35731,R Vinay Kumar,4,0,38,2,9.50,9,4,2,0,0
392238,1,30176,A Kumble,4,0,30,0,7.50,6,1,1,0,0
392238,1,47850,RE van der Merwe,4,0,23,1,5.75,6,0,0,2,0
392238,2,46248,JA Morkel,3,0,26,1,8.66,7,4,0,0,0
392238,2,317293,MS Gony,2,0,23,1,11.50,6,5,0,0,1
392238,2,29655,SB Jakati,4,0,29,1,7.25,10,4,0,0,0
392238,2,33335,SK Raina,3,0,23,0,7.66,6,0,2,0,0
392238,2,49636,M Muralitharan,4,0,15,1,3.75,15,0,1,0,0
392238,2,26829,L Balaji,2,0,16,0,8.00,4,2,0,0,0
392238,2,38062,JDP Oram,0.5,0,14,0,16.80,1,1,1,0,1
392237,1,5779,RJ Harris,4,1,27,3,6.75,15,2,1,1,1
392237,1,35280,RP Singh,4,0,33,2,8.25,11,4,1,2,0
392237,1,32130,PP Ojha,3,0,27,0,9.00,5,3,1,0,0
392237,1,7702,A Symonds,3,0,20,1,6.66,9,3,0,0,0
392237,1,391128,Harmeet Singh,3,0,15,0,5.00,7,1,0,0,0
392237,1,34102,RG Sharma,3,0,26,0,8.66,1,0,1,1,0
392237,2,6981,DP Nannes,3,0,38,0,12.66,4,7,0,2,0
392237,2,31820,A Nehra,4,0,38,1,9.50,8,4,1,1,1
392237,2,279545,PJ Sangwan,2.4,0,21,0,7.87,7,2,1,1,0
392237,2,48472,TM Dilshan,3,0,13,0,4.33,8,1,0,0,0
392237,2,35263,V Sehwag,1,0,25,0,25.00,1,1,3,0,1
392237,2,31107,A Mishra,4,0,19,3,4.75,13,0,1,0,0
392236,1,5779,RJ Harris,4,0,25,0,6.25,11,2,0,0,0
392236,1,35280,RP Singh,4,0,47,1,11.75,8,4,3,0,0
392236,1,7702,A Symonds,4,0,15,1,3.75,10,0,0,0,0
392236,1,376102,Jaskaran Singh,3,0,32,0,10.66,8,4,1,1,0
392236,1,32130,PP Ojha,4,0,32,2,8.00,8,3,1,0,0
392236,1,34281,TL Suman,1,0,18,0,18.00,1,0,2,0,0
392236,2,30176,A Kumble,4,0,23,2,5.75,13,4,0,0,0
392236,2,45789,JH Kallis,1,0,8,0,8.00,2,1,0,0,0
392236,2,30732,P Kumar,4,0,45,0,11.25,7,4,2,1,0
392236,2,47850,RE van der Merwe,4,0,32,1,8.00,8,1,2,2,0
392236,2,26206,B Akhil,4,0,18,2,4.50,8,0,0,1,0
392236,2,253802,V Kohli,3,0,25,0,8.33,3,0,1,2,0
392235,1,6981,DP Nannes,4,0,27,3,6.75,13,4,0,4,0
392235,1,34264,AM Salvi,4,0,27,1,6.75,11,2,1,2,0
392235,1,279545,PJ Sangwan,4,0,28,2,7.00,14,4,0,3,0
392235,1,31107,A Mishra,4,0,42,0,10.50,5,5,1,0,1
392235,1,26907,R Bhatia,4,0,29,1,7.25,9,3,0,1,0
392235,2,49758,SL Malinga,4,0,38,1,9.50,9,3,2,1,1
392235,2,277955,DS Kulkarni,3,0,36,1,12.00,5,6,1,0,0
392235,2,279460,RA Shaikh,1,0,11,0,11.00,1,2,0,0,0
392235,2,29264,Harbhajan Singh,4,0,17,4,4.25,12,1,0,1,0
392235,2,32091,AM Nayar,2,0,25,0,12.50,3,3,1,0,0
392235,2,49209,ST Jayasuriya,2,0,25,0,12.50,2,1,1,2,0
392235,2,44932,JP Duminy,1.3,0,14,0,9.33,4,1,1,0,0
392234,1,6278,B Lee,4,0,16,0,4.00,14,2,0,0,0
392234,1,32685,IK Pathan,4,0,32,2,8.00,10,4,1,1,0
392234,1,32391,RR Powar,4,0,19,1,4.75,11,2,0,0,0
392234,1,34274,S Sreesanth,4,0,23,2,5.75,13,3,0,1,0
392234,1,32966,PP Chawla,2,0,13,1,6.50,5,0,1,0,0
392234,1,31041,WA Mota,2,0,8,1,4.00,4,0,0,0,0
392234,2,317293,MS Gony,2,0,9,0,4.50,6,1,0,0,0
392234,2,49677,T Thushara,4,0,28,2,7.00,11,1,1,2,0
392234,2,49636,M Muralitharan,4,0,8,2,2.00,16,0,0,0,0
392234,2,26421,R Ashwin,4,0,13,2,3.25,12,0,0,0,0
392234,2,33335,SK Raina,4,0,17,2,4.25,12,1,0,1,0
392234,2,26829,L Balaji,2,0,14,0,7.00,6,2,0,0,0
392233,1,5674,BJ Hodge,1,0,22,0,22.00,0,0,3,0,0
392233,1,45963,CK Langeveldt,4,0,15,3,3.75,16,2,0,1,0
392233,1,227712,AB Dinda,4,0,12,0,3.00,17,1,0,1,0
392233,1,26184,AB Agarkar,4,0,15,2,3.75,16,2,0,0,0
392233,1,34402,SS Sarkar,3,0,15,1,5.00,4,0,0,0,0
392233,1,34019,LR Shukla,4,0,20,0,5.00,14,2,0,1,0
392233,2,32965,MM Patel,4,0,14,2,3.50,19,2,0,0,1
392233,2,26789,A Singh,3.3,0,19,1,5.42,12,3,0,0,0
392233,2,44149,J Botha,4,0,19,2,4.75,13,1,1,0,0
392233,2,8166,SK Warne,4,0,24,0,6.00,10,1,1,1,0
392233,2,234675,RA Jadeja,2,0,13,0,6.50,5,1,0,0,0
392233,2,45434,T Henderson,2,0,10,0,5.00,6,1,0,0,0
392232,1,30732,P Kumar,4,0,30,3,7.50,9,1,1,0,0
392232,1,45789,JH Kallis,4,0,17,1,4.25,11,1,0,0,0
392232,1,26206,B Akhil,2,0,20,0,10.00,2,3,0,0,0
392232,1,47850,RE van der Merwe,4,0,31,1,7.75,3,2,0,0,0
392232,1,30176,A Kumble,4,0,24,2,6.00,7,1,0,2,0
392232,1,253802,V Kohli,2,0,12,0,6.00,4,0,0,1,0
392232,2,31820,A Nehra,4,0,21,1,5.25,14,2,0,0,1
392232,2,34264,AM Salvi,4,0,30,0,7.50,13,3,2,0,0
392232,2,49638,MF Maharoof,2,0,9,0,4.50,5,0,0,0,0
392232,2,6553,AB McDonald,3,0,22,0,7.33,2,1,0,0,0
392232,2,38710,DL Vettori,4,0,32,0,8.00,5,2,1,0,0
392232,2,317786,Y Nagar,2,0,20,2,10.00,3,0,2,0,1
392231,1,227712,AB Dinda,4,0,29,1,7.25,13,4,1,0,0
392231,1,376324,Anureet Singh,1,0,12,0,12.00,2,2,0,2,0
392231,1,26184,AB Agarkar,4,0,45,0,11.25,7,4,2,5,0
392231,1,30049,M Kartik,3,0,27,0,9.00,5,3,0,1,0
392231,1,5674,BJ Hodge,2,0,12,0,6.00,4,1,0,0,0
392231,1,268739,BAW Mendis,4,0,38,0,9.50,4,2,2,0,0
392231,1,5766,DJ Hussey,2,0,18,0,9.00,4,0,1,1,0
392231,2,46248,JA Morkel,3,0,39,0,13.00,5,6,1,0,1
392231,2,317784,S Tyagi,3,0,29,0,9.66,9,5,1,0,0
392231,2,49636,M Muralitharan,4,0,16,1,4.00,15,2,0,0,0
392231,2,29655,SB Jakati,4,0,36,1,9.00,7,0,3,0,0
392231,2,33335,SK Raina,3,0,25,0,8.33,4,2,0,0,0
392231,2,26829,L Balaji,3,0,40,0,13.33,2,2,3,0,0
392230,1,32965,MM Patel,4,0,39,2,9.75,11,3,2,0,3
392230,1,26789,A Singh,3,0,23,0,7.66,6,2,0,0,0
392230,1,35353,SK Trivedi,1,0,9,0,9.00,3,2,0,0,0
392230,1,44149,J Botha,4,0,23,1,5.75,8,1,0,1,0
392230,1,8166,SK Warne,4,0,28,0,7.00,4,0,0,0,0
392230,1,234675,RA Jadeja,2,0,13,0,6.50,2,1,0,0,0
392230,1,230593,AS Raut,1,0,10,0,10.00,2,2,0,0,0
392230,1,32498,YK Pathan,1,0,4,0,4.00,2,0,0,0,0
392230,2,31820,A Nehra,3,0,8,1,2.66,13,0,0,1,0
392230,2,6981,DP Nannes,4,0,33,1,8.25,12,6,0,3,0
392230,2,34264,AM Salvi,4,0,19,2,4.75,14,2,0,1,0
392230,2,49638,MF Maharoof,4,0,27,2,6.75,9,3,0,0,0
392230,2,31107,A Mishra,4,0,33,3,8.25,7,0,1,0,2
392230,2,48472,TM Dilshan,1,0,10,0,10.00,2,2,0,0,0
392229,1,5779,RJ Harris,4,0,31,0,7.75,12,2,2,2,0
392229,1,35280,RP Singh,4,0,26,3,6.50,10,2,0,2,0
392229,1,7702,A Symonds,2,0,10,1,5.00,8,0,1,1,0
392229,1,34102,RG Sharma,2,0,23,0,11.50,2,3,0,0,0
392229,1,34281,TL Suman,4,0,23,1,5.75,10,2,0,0,1
392229,1,35805,Y Venugopal Rao,2,0,8,1,4.00,4,0,0,0,0
392229,1,32130,PP Ojha,2,0,12,0,6.00,3,1,0,0,0
392229,2,6278,B Lee,4,0,31,0,7.75,12,3,1,0,2
392229,2,32685,IK Pathan,3,0,29,2,9.66,9,4,1,1,0
392229,2,34274,S Sreesanth,2,0,10,0,5.00,8,2,0,0,0
392229,2,32391,RR Powar,2,0,11,2,5.50,7,1,0,1,0
392229,2,32966,PP Chawla,4,0,20,0,5.00,11,1,0,0,0
392229,2,36084,Yuvraj Singh,4,0,13,3,3.25,15,0,0,0,0
392229,2,31041,WA Mota,1,0,18,0,18.00,1,1,2,0,0
392228,1,5779,RJ Harris,4,0,20,2,5.00,13,2,0,0,0
392228,1,35280,RP Singh,3.1,0,30,0,9.47,8,2,1,2,2
392228,1,7702,A Symonds,4,0,28,1,7.00,12,1,2,0,0
392228,1,391128,Harmeet Singh,3.5,0,40,0,10.43,5,3,2,0,0
392228,1,32130,PP Ojha,3,0,24,0,8.00,6,2,1,0,0
392228,1,34102,RG Sharma,2,0,15,1,7.50,4,1,0,0,0
392228,2,236779,I Sharma,4,0,23,0,5.75,13,4,0,0,0
392228,2,56007,Mashrafe Mortaza,4,0,58,0,14.50,7,4,4,2,2
392228,2,30049,M Kartik,4,0,12,1,3.00,14,0,0,0,0
392228,2,5674,BJ Hodge,3,0,23,1,7.66,7,2,1,0,0
392228,2,26184,AB Agarkar,4,0,41,0,10.25,4,4,1,0,0
392228,2,5766,DJ Hussey,1,0,6,0,6.00,1,0,0,0,0
392227,1,46248,JA Morkel,4,0,31,1,7.75,11,1,2,1,1
392227,1,317784,S Tyagi,3,0,29,1,9.66,9,5,1,0,0
392227,1,49636,M Muralitharan,4,0,19,0,4.75,12,0,1,0,0
392227,1,33335,SK Raina,4,0,22,1,5.50,8,0,1,0,0
392227,1,29655,SB Jakati,3,0,26,0,8.66,4,1,1,0,0
392227,1,26829,L Balaji,2,0,17,0,8.50,1,2,0,0,0
392227,2,49758,SL Malinga,4,0,19,1,4.75,14,2,0,1,0
392227,2,277955,DS Kulkarni,4,0,45,1,11.25,8,4,2,1,0
392227,2,51439,DJ Bravo,3.1,0,19,1,6.00,13,2,1,1,0
392227,2,29264,Harbhajan Singh,3,0,22,0,7.33,6,1,1,0,0
392227,2,44932,JP Duminy,2,0,9,0,4.50,4,0,0,0,0
392227,2,32093,C Nanda,3,0,21,0,7.00,6,1,0,2,0
392226,1,6278,B Lee,4,1,15,3,3.75,17,2,0,2,0
392226,1,32685,IK Pathan,4,0,22,2,5.50,8,0,0,0,0
392226,1,32966,PP Chawla,3,1,16,0,5.33,10,1,0,1,0
392226,1,34274,S Sreesanth,4,0,20,2,5.00,14,2,0,2,0
392226,1,32391,RR Powar,3,0,20,0,6.66,6,1,0,2,0
392226,1,36084,Yuvraj Singh,1,0,14,0,14.00,0,0,1,0,0
392226,1,31041,WA Mota,1,0,6,1,6.00,2,0,0,0,0
392226,2,31820,A Nehra,4,1,6,1,1.50,19,0,0,0,0
392226,2,279545,PJ Sangwan,4,0,42,1,10.50,12,3,3,0,0
392226,2,49638,MF Maharoof,4,0,29,2,7.25,15,2,1,2,4
392226,2,38710,DL Vettori,3.1,0,15,0,4.73,10,2,0,0,0
392226,2,26907,R Bhatia,3,0,22,0,7.33,7,3,0,1,0
392226,2,48472,TM Dilshan,1,0,7,0,7.00,2,1,0,0,0
392225,1,277955,DS Kulkarni,4,0,29,0,7.25,11,4,0,1,0
392225,1,49758,SL Malinga,4,0,28,1,7.00,11,4,0,1,0
392225,1,51439,DJ Bravo,3,0,30,1,10.00,6,2,2,2,0
392225,1,44932,JP Duminy,3,0,17,0,5.66,9,1,1,0,0
392225,1,29264,Harbhajan Singh,4,0,31,1,7.75,9,5,0,0,0
392225,1,32093,C Nanda,1,0,4,1,4.00,2,0,0,0,0
392225,1,49209,ST Jayasuriya,1,0,3,2,3.00,3,0,0,0,0
392225,2,32498,YK Pathan,3,0,25,0,8.33,4,1,1,1,0
392225,2,32965,MM Patel,3.5,0,22,2,5.73,13,3,0,0,0
392225,2,35353,SK Trivedi,4,0,19,2,4.75,10,0,0,0,1
392225,2,8166,SK Warne,4,0,24,3,6.00,9,1,0,3,0
392225,2,44149,J Botha,4,0,32,0,8.00,11,2,1,2,0
392225,2,234675,RA Jadeja,1,0,18,0,18.00,0,3,0,1,0
392224,1,30176,A Kumble,4,0,12,2,3.00,14,0,0,0,0
392224,1,35731,R Vinay Kumar,3,0,30,2,10.00,5,5,0,1,0
392224,1,30732,P Kumar,3.4,0,35,1,9.54,7,5,1,0,0
392224,1,45789,JH Kallis,4,1,18,2,4.50,13,2,0,0,0
392224,1,47850,RE van der Merwe,4,0,29,1,7.25,8,0,2,0,0
392224,1,26206,B Akhil,1,0,2,0,2.00,4,0,0,0,0
392224,2,46248,JA Morkel,4,0,13,2,3.25,16,1,0,1,0
392224,2,317784,S Tyagi,2,0,21,1,10.50,5,4,0,1,0
392224,2,26829,L Balaji,4,0,32,1,8.00,7,1,2,1,0
392224,2,29655,SB Jakati,4,0,25,0,6.25,8,1,1,0,0
392224,2,49636,M Muralitharan,4,0,24,1,6.00,14,3,1,0,0
392224,2,38062,JDP Oram,1.4,0,12,2,7.20,3,1,0,0,0
392223,1,35280,RP Singh,4,0,26,0,6.50,9,1,1,1,0
392223,1,50804,WPUJC Vaas,4,0,52,2,13.00,10,4,3,1,2
392223,1,7702,A Symonds,3,0,19,1,6.33,10,1,1,1,0
392223,1,317709,Shoaib Ahmed,1,0,24,0,24.00,0,4,1,0,0
392223,1,32130,PP Ojha,4,0,26,2,6.50,8,3,0,1,0
392223,1,53118,DR Smith,4,0,25,1,6.25,9,3,0,0,0
392223,2,31820,A Nehra,4,0,47,1,11.75,6,7,1,1,0
392223,2,6981,DP Nannes,4,0,31,1,7.75,12,4,1,1,0
392223,2,279545,PJ Sangwan,4,1,18,3,4.50,15,2,0,3,0
392223,2,48472,TM Dilshan,2,0,8,0,4.00,4,0,0,0,0
392223,2,26907,R Bhatia,2.4,0,15,4,5.62,6,0,1,0,0
392223,2,31107,A Mishra,3,0,39,0,13.00,4,0,4,0,0
392222,1,49758,SL Malinga,4,0,32,1,8.00,15,5,0,6,1
392222,1,277955,DS Kulkarni,3,0,24,1,8.00,8,3,1,0,0
392222,1,51439,DJ Bravo,2,0,17,0,8.50,7,0,2,1,1
392222,1,290713,RR Raje,1,0,10,0,10.00,4,1,0,1,0
392222,1,29264,Harbhajan Singh,4,0,9,1,2.25,15,0,0,0,0
392222,1,44932,JP Duminy,4,0,15,2,3.75,13,1,0,0,0
392222,1,277916,AM Rahane,1,0,5,1,5.00,2,0,0,0,0
392222,1,49209,ST Jayasuriya,1,0,3,0,3.00,3,0,0,0,0
392222,2,6278,B Lee,4,0,25,1,6.25,15,3,0,4,2
392222,2,32685,IK Pathan,3.2,1,14,0,4.20,10,1,0,0,0
392222,2,34274,S Sreesanth,1,0,21,0,21.00,1,2,2,0,0
392222,2,32966,PP Chawla,4,0,32,1,8.00,11,4,1,0,0
392222,2,36084,Yuvraj Singh,2,0,14,0,7.00,5,0,1,0,0
392222,2,28997,K Goel,2,0,16,0,8.00,5,2,0,0,0
392221,1,35731,R Vinay Kumar,4,0,33,2,8.25,11,6,0,0,0
392221,1,45789,JH Kallis,4,0,40,0,10.00,12,5,2,0,2
392221,1,38373,JD Ryder,4,0,25,0,6.25,5,2,0,0,0
392221,1,30176,A Kumble,4,0,28,1,7.00,10,2,1,0,0
392221,1,269170,KP Appanna,1,0,10,0,10.00,1,1,0,0,0
392221,1,26206,B Akhil,3,0,32,1,10.66,3,1,2,2,0
392221,2,236779,I Sharma,4,0,40,0,10.00,11,5,1,3,1
392221,2,268739,BAW Mendis,4,0,21,1,5.25,9,1,0,0,1
392221,2,26184,AB Agarkar,4,0,45,1,11.25,9,3,3,0,0
392221,2,49764,AD Mathews,2.2,0,31,0,13.28,3,4,1,1,0
392221,2,5766,DJ Hussey,1,0,10,0,10.00,2,2,0,0,0
392221,2,30049,M Kartik,4,0,28,2,7.00,9,0,2,2,0
392220,1,46538,M Morkel,3,0,20,0,6.66,8,1,1,1,0
392220,1,32965,MM Patel,1,0,3,0,3.00,4,0,0,0,0
392220,1,32498,YK Pathan,4,0,34,3,8.50,8,1,2,0,0
392220,1,35353,SK Trivedi,3,0,33,1,11.00,3,4,1,0,0
392220,1,8166,SK Warne,4,0,36,1,9.00,5,1,2,0,0
392220,1,234675,RA Jadeja,4,0,26,2,6.50,9,1,1,0,0
392220,1,230593,AS Raut,1,0,13,0,13.00,0,0,1,0,0
392220,2,35280,RP Singh,4,0,22,1,5.50,14,3,0,2,0
392220,2,50804,WPUJC Vaas,4,0,19,2,4.75,14,2,0,1,0
392220,2,7702,A Symonds,4,0,30,0,7.50,10,3,1,0,0
392220,2,32130,PP Ojha,3.3,0,25,1,7.14,6,2,0,0,0
392220,2,53118,DR Smith,1,0,4,0,4.00,2,0,0,0,0
392220,2,34102,RG Sharma,3,0,12,3,4.00,6,0,0,0,0
392219,1,31820,A Nehra,4,0,29,2,7.25,11,0,2,2,0
392219,1,6981,DP Nannes,4,0,15,2,3.75,15,1,0,2,0
392219,1,279545,PJ Sangwan,3,0,32,1,10.66,5,4,1,1,0
392219,1,48472,TM Dilshan,4,0,18,0,4.50,11,1,0,0,0
392219,1,31107,A Mishra,4,0,14,3,3.50,16,0,1,0,1
392219,1,26907,R Bhatia,1,0,13,0,13.00,0,0,1,0,0
392219,2,236779,I Sharma,4,0,23,2,5.75,11,2,0,2,0
392219,2,5961,MC Henriques,4,0,35,1,8.75,7,5,0,2,0
392219,2,26184,AB Agarkar,3,0,19,0,6.33,11,1,1,1,0
392219,2,34402,SS Sarkar,1.1,0,19,0,16.28,0,4,0,0,0
392219,2,5674,BJ Hodge,1,0,2,0,2.00,5,0,0,0,0
392219,2,30049,M Kartik,4,0,20,0,5.00,9,1,0,0,0
392218,1,45789,JH Kallis,3,0,23,0,7.66,10,2,0,3,0
392218,1,35731,R Vinay Kumar,4,0,30,1,7.50,9,2,1,1,0
392218,1,310958,A Mithun,4,0,42,0,10.50,7,3,2,3,0
392218,1,30176,A Kumble,4,0,32,0,8.00,5,3,0,0,0
392218,1,47850,RE van der Merwe,3,0,17,1,5.66,7,0,1,0,0
392218,1,269170,KP Appanna,2,0,13,0,6.50,2,0,0,0,0
392218,2,277955,DS Kulkarni,4,0,24,1,6.00,12,3,0,0,0
392218,2,49758,SL Malinga,4,0,37,1,9.25,7,2,1,5,0
392218,2,51439,DJ Bravo,4,0,27,1,6.75,12,4,0,1,0
392218,2,32093,C Nanda,4,0,32,1,8.00,6,0,2,0,0
392218,2,29264,Harbhajan Singh,4,0,15,2,3.75,12,0,0,2,0
392217,1,46248,JA Morkel,3,0,24,1,8.00,8,4,0,0,1
392217,1,317784,S Tyagi,2,0,12,0,6.00,5,1,0,0,0
392217,1,26829,L Balaji,3,0,13,1,4.33,9,1,0,0,0
392217,1,38062,JDP Oram,1,0,8,0,8.00,4,0,1,0,0
392217,1,49636,M Muralitharan,4,0,22,2,5.50,13,3,0,0,0
392217,1,29655,SB Jakati,4,0,35,2,8.75,10,1,3,1,0
392217,1,33335,SK Raina,3,0,21,0,7.00,5,1,1,0,0
392217,2,32498,YK Pathan,4,0,28,0,7.00,9,3,0,1,0
392217,2,26789,A Singh,3,0,25,1,8.33,10,3,1,0,0
392217,2,35353,SK Trivedi,3,0,23,1,7.66,7,2,1,1,0
392217,2,5605,SM Harwood,2,0,22,0,11.00,6,3,1,1,0
392217,2,8166,SK Warne,4,0,27,1,6.75,14,2,1,3,0
392217,2,234675,RA Jadeja,2.2,0,14,0,6.00,6,1,0,0,0
392216,1,6278,B Lee,4,0,24,1,6.00,13,2,0,2,1
392216,1,32685,IK Pathan,4,0,42,0,10.50,7,3,2,1,0
392216,1,34274,S Sreesanth,4,0,37,1,9.25,10,2,3,0,0
392216,1,32966,PP Chawla,3,0,26,1,8.66,6,1,2,0,0
392216,1,31041,WA Mota,4,0,26,1,6.50,11,1,1,0,1
392216,1,36084,Yuvraj Singh,1,0,11,0,11.00,2,0,1,0,0
392216,2,5779,RJ Harris,3,0,29,0,9.66,5,3,1,1,0
392216,2,35280,RP Singh,2.5,0,26,0,9.17,5,4,0,0,0
392216,2,317709,Shoaib Ahmed,3,0,25,2,8.33,5,0,2,0,0
392216,2,34102,RG Sharma,2,0,12,2,6.00,5,1,0,0,0
392216,2,35805,Y Venugopal Rao,1,0,3,0,3.00,3,0,0,0,0
392216,2,34281,TL Suman,3,0,24,1,8.00,6,0,2,0,0
392216,2,7702,A Symonds,1,0,20,0,20.00,0,1,2,1,0
392216,2,32130,PP Ojha,4,0,24,0,6.00,5,1,0,1,0
392215,1,6981,DP Nannes,4,0,33,2,8.25,12,3,2,2,0
392215,1,31820,A Nehra,4,0,27,2,6.75,12,3,0,3,1
392215,1,279545,PJ Sangwan,4,0,18,0,4.50,10,0,0,1,0
392215,1,31107,A Mishra,4,0,20,0,5.00,12,0,1,1,1
392215,1,26907,R Bhatia,4,0,15,3,3.75,13,1,0,1,0
392215,2,49758,SL Malinga,4,0,30,1,7.50,11,2,1,3,0
392215,2,277955,DS Kulkarni,3,0,9,0,3.00,9,0,0,0,0
392215,2,51439,DJ Bravo,1,0,2,0,2.00,4,0,0,0,0
392215,2,29264,Harbhajan Singh,4,0,21,1,5.25,9,2,0,0,0
392215,2,44932,JP Duminy,4,0,15,1,3.75,11,0,0,1,0
392215,2,35320,SR Tendulkar,1,0,19,0,19.00,1,3,1,0,0
392215,2,290713,RR Raje,1.5,0,22,0,12.00,3,4,0,0,0
392214,1,32685,IK Pathan,4,0,38,1,9.50,7,5,1,0,0
392214,1,34274,S Sreesanth,4,0,37,1,9.25,10,2,3,1,0
392214,1,224367,YA Abdulla,2,0,18,0,9.00,3,3,0,0,0
