Match ID,Innings,Player ID,Batsman,Commentary,R,B,M,4s,6s,SR
598010,1,46538,M Morkel,c Ashish Reddy b Perera,0,1,1,0,0,0.00
598010,1,31872,S Nadeem, b Steyn,0,1,2,0,0,0.00
598010,1,376116,UT Yadav,not out,6,5,8,1,0,120.00
598010,2,376109,PA Reddy,run out (Nadeem),1,8,6,0,0,12.50
598010,2,32242,PA Patel †,c & b Nadeem,19,19,34,4,0,100.00
598010,2,50710,KC Sangakkara (c),c Sehwag b Botha,28,28,40,4,0,100.00
598010,2,452044,GH Vihari,c Botha b Morkel,17,23,27,0,1,73.91
598010,2,8291,CL White,st †Jadhav b Nadeem,4,8,12,0,0,50.00
598010,2,233514,NLTC Perera,c Botha b Pathan,2,3,27,0,0,66.66
598010,2,389605,A Ashish Reddy, b Morkel,16,9,12,2,0,177.77
598010,2,31107,A Mishra,not out,16,14,22,2,0,114.28
598010,2,47492,DW Steyn,not out,9,5,9,1,0,180.00
598009,1,300631,MDKJ Perera †,lbw b Kumar,0,1,1,0,0,0.00
598009,1,277916,AM Rahane,c Mathews b Sharma,30,27,46,3,0,111.11
598009,1,28114,R Dravid (c),c Taylor b Yuvraj Singh,54,48,57,8,0,112.50
598009,1,27223,STR Binny,c Marsh b Yuvraj Singh,1,4,5,0,0,25.00
598009,1,5674,BJ Hodge,not out,22,19,33,3,0,115.78
598009,1,36071,DH Yagnik,c Suman b Sharma,12,8,8,2,0,150.00
598009,1,270484,JP Faulkner,not out,19,14,17,1,1,135.71
598009,2,35582,RV Uthappa †,c Dravid b Faulkner,32,16,19,3,2,200.00
598009,2,5334,AJ Finch, b Faulkner,64,53,71,6,3,120.75
598009,2,38699,LRPL Taylor,c Hodge b Harmeet Singh,17,20,30,0,1,85.00
598009,2,36084,Yuvraj Singh,not out,28,23,27,2,2,121.73
598009,2,49764,AD Mathews (c),not out,1,1,6,0,0,100.00
598008,1,27280,MS Bisla †,c Rahul b Henriques,1,5,4,0,0,20.00
598008,1,28763,G Gambhir (c),c & b Vinay Kumar,59,46,75,7,1,128.26
598008,1,45789,JH Kallis,c Henriques b Vinay Kumar,16,19,29,2,0,84.21
598008,1,32498,YK Pathan,c Vinay Kumar b Henriques,27,17,22,3,1,158.82
598008,1,35565,MK Tiwary,c de Villiers b Singh,23,16,27,2,0,143.75
598008,1,24598,EJG Morgan,c sub (DT Christian) b Singh,2,5,4,0,0,40.00
598008,1,26907,R Bhatia, b Singh,13,7,12,2,0,185.71
598008,1,46393,R McLaren,run out (Singh),2,3,6,0,0,66.66
598008,1,279545,PJ Sangwan,not out,4,2,3,1,0,200.00
598008,1,230558,SP Narine,not out,1,1,2,0,0,100.00
598008,2,51880,CH Gayle,not out,85,50,82,4,9,170.00
598008,2,398438,MA Agarwal,c †Bisla b McLaren,6,8,10,1,0,75.00
598008,2,253802,V Kohli (c),c Morgan b Balaji,35,27,31,4,2,129.62
598008,2,44936,AB de Villiers,not out,22,22,39,2,1,100.00
598007,1,398506,Mandeep Singh,c Bravo b Nannes,9,10,13,1,0,90.00
598007,1,5390,AC Gilchrist (c) †,c Hussey b Nannes,9,6,10,2,0,150.00
598007,1,532856,M Vohra,c Hussey b Jadeja,16,11,20,3,0,145.45
598007,1,5766,DJ Hussey,c Bravo b Ashwin,41,36,45,4,1,113.88
598007,1,537124,Gurkeerat Singh,c Nannes b Bravo,31,26,30,3,0,119.23
598007,1,39024,Azhar Mahmood,c Ashwin b Morris,8,7,13,0,0,114.28
598007,1,33870,R Sathish,c Morris b Bravo,8,6,12,1,0,133.33
598007,1,32966,PP Chawla,c Vijay b Bravo,4,5,6,1,0,80.00
598007,1,5779,RJ Harris,c Bravo b Morris,0,2,5,0,0,0.00
598007,1,30732,P Kumar,run out (†Dhoni),3,5,9,0,0,60.00
598007,1,323131,P Awana,not out,1,5,6,0,0,20.00
598007,2,237095,M Vijay,not out,50,50,77,3,1,100.00
598007,2,5939,MEK Hussey,not out,86,54,77,11,2,159.25
598006,1,7133,RT Ponting (c),c Jayawardene b Pathan,0,6,3,0,0,0.00
598006,1,35320,SR Tendulkar,run out (Jayawardene),1,1,8,0,0,100.00
598006,1,30045,KD Karthik †,c Mendis b Morkel,86,48,66,14,2,179.16
598006,1,34102,RG Sharma,not out,74,50,87,4,5,148.00
598006,1,230559,KA Pollard,c Nadeem b Nehra,13,7,13,1,1,185.71
598006,1,33141,AT Rayudu,c & b Nehra,24,8,7,2,2,300.00
598006,1,29264,Harbhajan Singh,not out,1,1,3,0,0,100.00
598006,2,446499,UBT Chand,c Ponting b Harbhajan Singh,0,1,1,0,0,0.00
598006,2,219889,DA Warner,c Rayudu b Johnson,61,37,55,5,4,164.86
598006,2,49289,DPMD Jayawardene (c),c †Karthik b Johnson,3,6,10,0,0,50.00
598006,2,390480,MC Juneja,run out (Dhawan),49,40,77,6,0,122.50
598006,2,49700,BMAJ Mendis,c & b Pollard,0,1,2,0,0,0.00
598006,2,32685,IK Pathan,c Johnson b Ojha,10,12,12,0,0,83.33
598006,2,290716,KM Jadhav †,c & b Malinga,1,2,4,0,0,50.00
598006,2,31872,S Nadeem,c Dhawan b Ojha,2,3,7,0,0,66.66
598006,2,46538,M Morkel,not out,23,9,16,3,0,255.55
598006,2,31820,A Nehra,c Ojha b Pollard,1,5,6,0,0,20.00
598006,2,376116,UT Yadav,not out,5,4,3,1,0,125.00
598048,1,376109,PA Reddy,c Vinay Kumar b Singh,12,11,9,2,0,109.09
598048,1,32242,PA Patel †, b Muralitharan,20,19,37,2,0,105.26
598048,1,50710,KC Sangakkara (c),c Kohli b Kartik,23,24,37,2,0,95.83
598048,1,8291,CL White,c de Villiers b Vinay Kumar,52,34,55,3,3,152.94
598048,1,233514,NLTC Perera, b Singh,40,24,38,1,4,166.66
598048,1,389605,A Ashish Reddy, b Singh,3,4,7,0,0,75.00
598048,1,452044,GH Vihari,not out,4,3,4,0,0,133.33
598048,1,430125,BB Samantray,not out,2,2,3,0,0,100.00
598048,2,398438,MA Agarwal,c Sangakkara b Perera,29,20,22,3,2,145.00
598048,2,51880,CH Gayle,c †Patel b Sharma,13,15,28,2,0,86.66
598048,2,253802,V Kohli (c),not out,93,47,60,11,4,197.87
598048,2,44936,AB de Villiers,c Vihari b White,15,15,26,0,1,100.00
598048,2,5961,MC Henriques,not out,7,9,27,1,0,77.77
598005,1,8180,SR Watson,c Morgan b Lee,5,10,13,1,0,50.00
598005,1,277916,AM Rahane,c †Bisla b Narine,36,34,73,3,1,105.88
598005,1,28114,R Dravid (c), b Bhatia,17,20,22,2,0,85.00
598005,1,27223,STR Binny,lbw b Shukla,14,11,12,3,0,127.27
598005,1,5674,BJ Hodge,not out,46,31,61,7,0,148.38
598005,1,371814,KK Cooper,st †Bisla b Narine,0,2,3,0,0,0.00
598005,1,36071,DH Yagnik †,run out (Mohammed Shami/†Bisla),16,11,17,1,1,145.45
598005,1,34274,S Sreesanth,not out,1,2,3,0,0,50.00
598005,2,27280,MS Bisla †, b Shukla,1,4,13,0,0,25.00
598005,2,28763,G Gambhir (c),c †Yagnik b Trivedi,22,22,37,1,1,100.00
598005,2,45789,JH Kallis,c †Yagnik b Shukla,0,1,1,0,0,0.00
598005,2,35565,MK Tiwary,lbw b Trivedi,14,13,17,1,0,107.69
598005,2,24598,EJG Morgan, b Cooper,51,38,62,3,3,134.21
598005,2,32498,YK Pathan,c †Yagnik b Cooper,0,2,3,0,0,0.00
598005,2,34019,LR Shukla,c Shukla b Trivedi,2,9,17,0,0,22.22
598005,2,26907,R Bhatia,c Binny b Tait,12,7,14,2,0,171.42
598005,2,6278,B Lee,c Shukla b Sreesanth,5,6,6,1,0,83.33
598005,2,481896,Mohammed Shami,c Rahane b Cooper,5,10,18,0,0,50.00
598005,2,230558,SP Narine,not out,2,2,3,0,0,100.00
598004,1,51880,CH Gayle,c †Patel b Vihari,1,2,6,0,0,50.00
598004,1,48472,TM Dilshan, b Sharma,5,9,17,0,0,55.55
598004,1,253802,V Kohli (c),c & b Ashish Reddy,46,44,52,5,1,104.54
598004,1,398439,KK Nair,lbw b Mishra,9,9,15,0,0,100.00
598004,1,5961,MC Henriques,c White b Sharma,44,40,54,5,0,110.00
598004,1,398438,MA Agarwal,c Ankit Sharma b Steyn,7,8,15,0,0,87.50
598004,1,319745,KB Arun Karthik †,c Ashish Reddy b Perera,0,1,4,0,0,0.00
598004,1,35731,R Vinay Kumar,c Sangakkara b Sharma,7,4,9,1,0,175.00
598004,1,30049,M Kartik,not out,2,2,3,0,0,100.00
598004,1,390484,JD Unadkat,not out,1,1,1,0,0,100.00
598004,2,376109,PA Reddy, b Muralitharan,23,21,41,2,0,109.52
598004,2,32242,PA Patel †,c †Arun Karthik b Henriques,2,4,5,0,0,50.00
598004,2,8291,CL White,c Muralitharan b Henriques,5,9,11,1,0,55.55
598004,2,452044,GH Vihari,not out,44,46,84,2,0,95.65
598004,2,50710,KC Sangakkara (c),c †Arun Karthik b Unadkat,16,17,23,1,0,94.11
598004,2,233514,NLTC Perera,c Henriques b Unadkat,7,8,10,1,0,87.50
598004,2,31107,A Mishra,run out (Vinay Kumar/†Arun Karthik),0,0,4,0,0,-
598004,2,389605,A Ashish Reddy,c Kohli b Vinay Kumar,14,12,14,1,0,116.66
598004,2,47492,DW Steyn,not out,3,3,5,0,0,100.00
598003,1,35582,RV Uthappa †, b Chawla,19,23,40,2,0,82.60
598003,1,290630,MK Pandey, b Kumar,0,4,3,0,0,0.00
598003,1,34281,TL Suman,c Kumar b Azhar Mahmood,6,14,15,1,0,42.85
598003,1,52983,MN Samuels,run out (Mandeep Singh/†Gilchrist),3,9,13,0,0,33.33
598003,1,38699,LRPL Taylor,c Gurkeerat Singh b Kumar,15,19,29,1,0,78.94
598003,1,49764,AD Mathews (c),c †Gilchrist b Awana,4,4,6,1,0,100.00
598003,1,32091,AM Nayar,not out,25,26,44,3,0,96.15
598003,1,272450,MR Marsh, b Harris,15,8,13,1,1,187.50
598003,1,326016,B Kumar, b Azhar Mahmood,8,12,10,1,0,66.66
598003,1,272994,R Sharma,run out (Chawla),1,1,3,0,0,100.00
598003,2,5390,AC Gilchrist (c) †,c Samuels b Mathews,15,10,10,2,1,150.00
598003,2,398506,Mandeep Singh, b Sharma,31,26,42,4,0,119.23
598003,2,532856,M Vohra,not out,43,28,45,7,0,153.57
598003,2,5766,DJ Hussey,not out,8,11,13,1,0,72.72
598002,1,7133,RT Ponting (c),c Ashwin b Rajpoot,6,10,16,0,0,60.00
598002,1,35320,SR Tendulkar,lbw b Nannes,0,1,3,0,0,0.00
598002,1,30045,KD Karthik †,lbw b Bravo,37,25,37,4,1,148.00
598002,1,34102,RG Sharma,c †Dhoni b Bravo,8,10,13,1,0,80.00
598002,1,33141,AT Rayudu,c Nannes b Laughlin,7,10,23,0,0,70.00
598002,1,230559,KA Pollard,not out,57,38,58,4,5,150.00
598002,1,53118,DR Smith,c Bravo b Ashwin,3,5,6,0,0,60.00
598002,1,29264,Harbhajan Singh,not out,21,21,38,1,1,100.00
598002,2,5939,MEK Hussey, b Harbhajan Singh,20,23,37,3,0,86.95
598002,2,237095,M Vijay, b Patel,5,8,9,0,0,62.50
598002,2,33335,SK Raina,c Ponting b Johnson,10,7,12,1,0,142.85
598002,2,51439,DJ Bravo,c †Karthik b Ojha,10,17,28,0,0,58.82
598002,2,26806,S Badrinath,lbw b Ojha,16,16,22,1,0,100.00
598002,2,28081,MS Dhoni (c) †,c Pollard b Patel,51,26,55,5,3,196.15
598002,2,234675,RA Jadeja, b Patel,16,11,16,1,1,145.45
598002,2,26421,R Ashwin,c Pollard b Harbhajan Singh,2,5,8,0,0,40.00
598002,2,315623,B Laughlin, b Pollard,0,1,9,0,0,0.00
598002,2,591650,AS Rajpoot,not out,2,6,15,0,0,33.33
598002,2,6981,DP Nannes,not out,0,0,4,0,0,-
598001,1,300631,MDKJ Perera †,c Pathan b Yadav,14,12,12,3,0,116.66
598001,1,277916,AM Rahane,c & b Nadeem,28,24,49,3,0,116.66
598001,1,28114,R Dravid (c),c Jayawardene b Yadav,65,51,71,6,2,127.45
598001,1,27223,STR Binny, b Yadav,40,20,23,2,3,200.00
598001,1,5674,BJ Hodge,c Warner b Yadav,5,7,10,0,0,71.42
598001,1,371814,KK Cooper,c Yadav b Nehra,2,2,3,0,0,100.00
598001,1,371150,AL Menaria, b Nehra,1,2,3,0,0,50.00
598001,1,34274,S Sreesanth,not out,0,0,2,0,0,-
598001,1,390547,R Shukla,not out,1,2,2,0,0,50.00
598001,2,219889,DA Warner,run out (Hodge),77,56,97,9,1,137.50
598001,2,446499,UBT Chand, b Sreesanth,23,19,22,2,1,121.05
598001,2,49289,DPMD Jayawardene (c),c Rahane b Shukla,19,16,28,1,0,118.75
598001,2,390480,MC Juneja,c Hodge b Cooper,20,18,40,1,1,111.11
598001,2,276298,AD Russell, b Cooper,7,6,13,0,0,116.66
598001,2,44149,J Botha,lbw b Cooper,2,3,6,0,0,66.66
598001,2,32685,IK Pathan,not out,1,1,3,0,0,100.00
598001,2,32102,NV Ojha †,not out,0,1,1,0,0,0.00
598000,1,376109,PA Reddy, b Yuvraj Singh,27,30,56,2,0,90.00
598000,1,32242,PA Patel †, b Dinda,19,18,23,3,0,105.55
598000,1,50710,KC Sangakkara (c), b Sharma,15,16,20,2,0,93.75
598000,1,8291,CL White,c Marsh b Samuels,10,18,17,0,0,55.55
598000,1,233514,NLTC Perera,c Pandey b Dinda,30,18,23,3,1,166.66
598000,1,452044,GH Vihari,c Dinda b Kumar,11,12,21,1,0,91.66
598000,1,389605,A Ashish Reddy,not out,7,4,8,1,0,175.00
598000,1,237701,DB Ravi Teja,not out,4,4,4,0,0,100.00
598000,2,35582,RV Uthappa †,c †Patel b Perera,24,22,30,2,1,109.09
598000,2,290630,MK Pandey,c White b Mishra,15,29,53,0,0,51.72
598000,2,52983,MN Samuels,c White b Perera,5,9,6,1,0,55.55
598000,2,36084,Yuvraj Singh,st †Patel b Mishra,2,5,8,0,0,40.00
598000,2,38699,LRPL Taylor, b Ashish Reddy,19,19,35,0,0,100.00
598000,2,32091,AM Nayar,c Sharma b Mishra,19,14,22,2,0,135.71
598000,2,49764,AD Mathews (c),not out,8,6,22,1,0,133.33
598000,2,272450,MR Marsh,run out (Perera),7,3,4,0,1,233.33
598000,2,326016,B Kumar, b Steyn,3,3,7,0,0,100.00
598000,2,272994,R Sharma, b Steyn,0,1,1,0,0,0.00
598000,2,227712,AB Dinda,c White b Steyn,0,2,1,0,0,0.00
597999,1,51880,CH Gayle,not out,92,58,99,11,5,158.62
597999,1,48472,TM Dilshan, b Johnson,0,8,10,0,0,0.00
597999,1,253802,V Kohli (c),lbw b Bumrah,24,14,13,4,1,171.42
597999,1,398438,MA Agarwal,c Tendulkar b Bumrah,1,5,7,0,0,20.00
597999,1,4864,DT Christian,c Johnson b Harbhajan Singh,4,13,27,0,0,30.76
597999,1,398439,KK Nair,lbw b Bumrah,0,3,5,0,0,0.00
597999,1,319745,KB Arun Karthik †,not out,19,19,32,3,0,100.00
597999,2,7133,RT Ponting (c),st †Arun Karthik b Kartik,28,33,51,1,1,84.84
597999,2,35320,SR Tendulkar,run out (Unadkat/†Arun Karthik),23,19,38,4,0,121.05
597999,2,30045,KD Karthik †,c Agarwal b Vinay Kumar,60,37,66,3,4,162.16
597999,2,34102,RG Sharma, b Vinay Kumar,11,11,21,1,0,100.00
597999,2,33141,AT Rayudu, b Vinay Kumar,18,18,33,1,0,100.00
597999,2,230559,KA Pollard,not out,5,2,7,1,0,250.00
597999,2,29264,Harbhajan Singh,not out,1,1,5,0,0,100.00
597998,1,446499,UBT Chand, b Lee,0,1,1,0,0,0.00
597998,1,219889,DA Warner,c Kallis b Narine,21,19,30,4,0,110.52
597998,1,49289,DPMD Jayawardene (c),c Narine b Lee,66,52,94,8,1,126.92
597998,1,390480,MC Juneja,c Shukla b Balaji,8,9,13,1,0,88.88
597998,1,32102,NV Ojha †,c Lee b Bhatia,9,9,9,1,0,100.00
597998,1,44149,J Botha,lbw b Bhatia,7,6,7,1,0,116.66
597998,1,32685,IK Pathan,c Tiwary b Narine,4,7,10,0,0,57.14
597998,1,276298,AD Russell,c & b Narine,4,8,11,0,0,50.00
597998,1,31872,S Nadeem,run out (†Bisla/Narine),4,8,13,0,0,50.00
597998,1,31820,A Nehra,c Shukla b Narine,0,1,4,0,0,0.00
597998,1,376116,UT Yadav,not out,0,0,1,0,0,-
597998,2,27280,MS Bisla †,c Chand b Nehra,4,9,6,1,0,44.44
597998,2,28763,G Gambhir (c),lbw b Botha,41,29,58,5,1,141.37
597998,2,45789,JH Kallis,c Chand b Nadeem,23,20,26,5,0,115.00
597998,2,35565,MK Tiwary,c †Ojha b Nadeem,23,23,30,2,0,100.00
597998,2,24598,EJG Morgan,not out,14,15,28,1,0,93.33
597998,2,32498,YK Pathan,not out,18,16,27,0,1,112.50
548381,1,5939,MEK Hussey, b Kallis,54,43,,4,2,125.58
548381,1,237095,M Vijay,c Shakib Al Hasan b Bhatia,42,32,,4,1,131.25
548381,1,33335,SK Raina,c Lee b Shakib Al Hasan,73,38,,3,5,192.10
548381,1,28081,MS Dhoni (c) †,not out,14,9,,2,0,155.55
548381,2,27280,MS Bisla †,c Badrinath b Morkel,89,48,,8,5,185.41
548381,2,28763,G Gambhir (c), b Hilfenhaus,2,4,,0,0,50.00
548381,2,45789,JH Kallis,c Jadeja b Hilfenhaus,69,49,,7,1,140.81
548381,2,34019,LR Shukla,c Hussey b Bravo,3,6,,0,0,50.00
548381,2,32498,YK Pathan,c Badrinath b Ashwin,1,2,,0,0,50.00
548381,2,56143,Shakib Al Hasan,not out,11,7,,1,0,157.14
548381,2,35565,MK Tiwary,not out,9,3,,2,0,300.00
548380,1,237095,M Vijay,run out (Warner/†Ojha),113,58,,15,4,194.82
548380,1,5939,MEK Hussey,c †Ojha b Aaron,20,22,,2,0,90.90
548380,1,33335,SK Raina,c & b Negi,27,17,,3,1,158.82
548380,1,28081,MS Dhoni (c) †,c Negi b Aaron,23,10,,1,2,230.00
548380,1,46248,JA Morkel,c †Ojha b Yadav,0,1,,0,0,0.00
548380,1,51439,DJ Bravo,not out,33,12,,3,2,275.00
548380,2,49289,DPMD Jayawardene, b Ashwin,55,38,,4,2,144.73
548380,2,219889,DA Warner,c Vijay b Hilfenhaus,3,7,,0,0,42.85
548380,2,35263,V Sehwag (c),c Hussey b Morkel,1,6,,0,0,16.66
548380,2,38699,LRPL Taylor,c Raina b Bravo,24,14,,1,2,171.42
548380,2,276298,AD Russell,c Bravo b Ashwin,16,11,,2,0,145.45
548380,2,32102,NV Ojha †,c Vijay b Jakati,7,5,,0,1,140.00
548380,2,35805,Y Venugopal Rao,run out (Bravo/Ashwin),10,7,,0,1,142.85
548380,2,530773,P Negi,not out,8,6,,0,1,133.33
548380,2,271315,Sunny Gupta,st †Dhoni b Jakati,0,1,,0,0,0.00
548380,2,376116,UT Yadav, b Ashwin,1,4,,0,0,25.00
548380,2,360911,VR Aaron,run out (†Dhoni),0,2,,0,0,0.00
548379,1,237095,M Vijay,c Sharma b Kulkarni,1,5,,0,0,20.00
548379,1,5939,MEK Hussey,c Kulkarni b Franklin,49,39,,8,1,125.64
548379,1,33335,SK Raina, b Kulkarni,0,1,,0,0,0.00
548379,1,26806,S Badrinath,c Sharma b Pollard,47,39,,6,1,120.51
548379,1,28081,MS Dhoni (c) †,not out,51,20,,6,2,255.00
548379,1,234675,RA Jadeja,c Sharma b Kulkarni,1,2,,0,0,50.00
548379,1,51439,DJ Bravo,not out,33,14,,3,2,235.71
548379,2,35320,SR Tendulkar,run out (Jadeja/Jakati),11,11,,2,0,100.00
548379,2,53118,DR Smith,c Jadeja b Jakati,38,22,,5,2,172.72
548379,2,34102,RG Sharma,c †Dhoni b Morkel,14,19,,0,0,73.68
548379,2,30045,KD Karthik †,c †Dhoni b Morkel,6,4,,1,0,150.00
548379,2,37004,JEC Franklin,c †Dhoni b Bravo,13,13,,0,1,100.00
548379,2,33141,AT Rayudu,c Vijay b Ashwin,11,7,,2,0,157.14
548379,2,230559,KA Pollard,c Raina b Bravo,16,19,,1,1,84.21
548379,2,29264,Harbhajan Singh (c),c Raina b Hilfenhaus,1,4,,0,0,25.00
548379,2,49758,SL Malinga, b Jadeja,17,16,,1,1,106.25
548379,2,277955,DS Kulkarni,not out,10,5,,2,0,200.00
548379,2,35280,RP Singh,not out,1,1,,0,0,100.00
548378,1,37737,BB McCullum †,c Warner b Negi,31,36,,2,1,86.11
548378,1,28763,G Gambhir (c),run out (Venugopal Rao),32,16,,3,2,200.00
548378,1,45789,JH Kallis,c Taylor b Yadav,30,33,,3,0,90.90
548378,1,56143,Shakib Al Hasan,c †Ojha b Pathan,1,3,,0,0,33.33
548378,1,32498,YK Pathan,not out,40,21,,3,2,190.47
548378,1,34019,LR Shukla,not out,24,11,,3,1,218.18
548378,2,219889,DA Warner,c †McCullum b Shakib Al Hasan,7,6,,0,1,116.66
548378,2,35263,V Sehwag (c),c †McCullum b Balaji,10,7,,1,0,142.85
548378,2,32102,NV Ojha †,c Gambhir b Bhatia,28,28,,4,1,100.00
548378,2,49289,DPMD Jayawardene,st †McCullum b Iqbal Abdulla,40,33,,6,0,121.21
548378,2,35805,Y Venugopal Rao,c Bhatia b Kallis,13,22,,0,0,59.09
548378,2,530773,P Negi,st †McCullum b Narine,14,11,,2,0,127.27
548378,2,38699,LRPL Taylor,c sub (PJ Sangwan) b Kallis,11,8,,0,1,137.50
548378,2,32685,IK Pathan,not out,6,3,,1,0,200.00
548378,2,46538,M Morkel,c Bhatia b Narine,0,1,,0,0,0.00
548378,2,376116,UT Yadav,not out,1,1,,0,0,100.00
548377,1,28114,R Dravid (c),c †Karthik b Kulkarni,5,5,,1,0,100.00
548377,1,277916,AM Rahane,c Sharma b Kulkarni,13,17,,2,0,76.47
548377,1,8180,SR Watson,c Smith b Pollard,45,36,,4,2,125.00
548377,1,27223,STR Binny,run out (Pollard),30,17,,3,2,176.47
548377,1,20123,OA Shah,not out,28,24,,1,1,116.66
548377,1,371150,AL Menaria,c & b Kulkarni,21,20,,1,1,105.00
548377,1,36071,DH Yagnik †,c & b Malinga,6,3,,1,0,200.00
548377,1,5681,GB Hogg,not out,0,0,,0,0,-
548377,2,35320,SR Tendulkar,not out,58,51,,6,0,113.72
548377,2,53118,DR Smith,not out,87,58,,10,3,150.00
548376,1,28235,S Dhawan, b Khan,5,4,,1,0,125.00
548376,1,376109,PA Reddy,c †de Villiers b Vinay Kumar,7,11,,0,0,63.63
548376,1,50710,KC Sangakkara (c),c Vinay Kumar b Muralitharan,15,22,,1,0,68.18
548376,1,8291,CL White,c Agarwal b Parameswaran,1,5,,0,0,20.00
548376,1,44932,JP Duminy,c sub (KP Appanna) b Khan,74,53,,4,5,139.62
548376,1,32242,PA Patel †,c Gayle b Vinay Kumar,16,21,,1,0,76.19
548376,1,389605,A Ashish Reddy, b Vinay Kumar,4,4,,0,0,100.00
548376,1,47492,DW Steyn,not out,0,0,,0,0,-
548376,2,51880,CH Gayle, b Steyn,27,10,,3,2,270.00
548376,2,48472,TM Dilshan,lbw b Steyn,4,12,,0,0,33.33
548376,2,253802,V Kohli (c),c Gony b Ashish Reddy,42,40,,2,2,105.00
548376,2,35390,SS Tiwary,c Sangakkara b Pratap Singh,30,27,,1,1,111.11
548376,2,44936,AB de Villiers †,c Duminy b Mishra,4,11,,0,0,36.36
548376,2,398438,MA Agarwal, b Mishra,1,2,,0,0,50.00
548376,2,30102,Z Khan, b Steyn,0,4,,0,0,0.00
548376,2,35731,R Vinay Kumar,c Duminy b Ashish Reddy,7,7,,1,0,100.00
548376,2,390481,HV Patel,not out,5,5,,0,0,100.00
548376,2,49636,M Muralitharan,c Duminy b Ashish Reddy,0,1,,0,0,0.00
548376,2,279562,P Parameswaran,not out,0,1,,0,0,0.00
548375,1,37737,BB McCullum †,c Ryder b Parnell,41,43,73,5,0,95.34
548375,1,28763,G Gambhir (c),c Nehra b Parnell,10,12,19,1,0,83.33
548375,1,45789,JH Kallis, b Clarke,13,18,16,1,0,72.22
548375,1,56143,Shakib Al Hasan, b Kumar,42,30,44,3,2,140.00
548375,1,35565,MK Tiwary,not out,8,9,19,0,0,88.88
548375,1,32498,YK Pathan,not out,15,10,11,2,0,150.00
548375,2,35582,RV Uthappa †,c Tiwary b Iqbal Abdulla,8,8,10,1,0,100.00
548375,2,38373,JD Ryder, b Pathan,22,24,44,0,2,91.66
548375,2,4578,MJ Clarke,st †McCullum b Pathan,13,18,22,0,0,72.22
548375,2,28779,SC Ganguly (c),lbw b Shakib Al Hasan,5,8,17,0,0,62.50
548375,2,31750,AP Majumdar,st †McCullum b Shakib Al Hasan,17,22,27,0,0,77.27
548375,2,5236,CJ Ferguson,c Kallis b Bhatia,12,18,28,0,0,66.66
548375,2,340854,Harpreet Singh,c & b Narine,6,6,10,0,0,100.00
548375,2,265564,WD Parnell,c sub (LR Shukla) b Balaji,3,5,6,0,0,60.00
548375,2,326016,B Kumar,not out,3,6,8,0,0,50.00
548375,2,26490,AG Murtaza,not out,3,5,4,0,0,60.00
548374,1,5390,AC Gilchrist (c) †,c Aaron b Yadav,9,12,17,2,0,75.00
548374,1,398506,Mandeep Singh,c †Ojha b Yadav,0,1,5,0,0,0.00
548374,1,35630,PC Valthaty,c Pathan b Morkel,2,10,17,0,0,20.00
548374,1,5766,DJ Hussey,c Pathan b Yadav,3,6,11,0,0,50.00
548374,1,337916,SD Chitnis,c Pathan b Russell,38,32,48,5,1,118.75
548374,1,39024,Azhar Mahmood,c Chand b Morkel,36,38,59,4,1,94.73
548374,1,537124,Gurkeerat Singh, b Morkel,26,11,18,4,1,236.36
548374,1,32966,PP Chawla, b Morkel,1,2,3,0,0,50.00
548374,1,5779,RJ Harris,not out,15,6,6,1,1,250.00
548374,1,30732,P Kumar,not out,3,2,3,0,0,150.00
548374,2,446499,UBT Chand,c †Gilchrist b Azhar Mahmood,18,24,46,0,2,75.00
548374,2,219889,DA Warner,c Mandeep Singh b Harris,79,44,62,10,4,179.54
548374,2,35805,Y Venugopal Rao,not out,21,19,43,2,1,110.52
548374,2,32685,IK Pathan,c Azhar Mahmood b Harris,5,7,7,1,0,71.42
548374,2,49289,DPMD Jayawardene (c),c Hussey b Azhar Mahmood,8,10,12,1,0,80.00
548374,2,32102,NV Ojha †,not out,5,6,6,1,0,83.33
548373,1,28114,R Dravid (c),c Lynn b Gony,39,36,53,5,0,108.33
548373,1,277916,AM Rahane,c Dhawan b Steyn,6,7,5,1,0,85.71
548373,1,8180,SR Watson, b Mishra,13,13,21,1,1,100.00
548373,1,27223,STR Binny, b Mishra,7,8,9,1,0,87.50
548373,1,20123,OA Shah,run out (†Patel),28,32,58,1,0,87.50
548373,1,371150,AL Menaria,c Dhawan b Pratap Singh,20,17,26,1,1,117.64
548373,1,44149,J Botha,c & b Steyn,3,4,8,0,0,75.00
548373,1,302579,SP Goswami †, b Pratap Singh,3,3,4,0,0,100.00
548373,1,27783,A Chandila,not out,0,1,1,0,0,0.00
548373,2,376109,PA Reddy,c Shah b Trivedi,42,35,54,4,1,120.00
548373,2,28235,S Dhawan,c Chandila b Botha,26,24,39,2,2,108.33
548373,2,44932,JP Duminy,c Shah b Binny,24,31,46,0,0,77.41
548373,2,8291,CL White (c),c & b Chandila,1,4,4,0,0,25.00
548373,2,326637,CA Lynn,c Watson b Trivedi,6,9,12,1,0,66.66
548373,2,32242,PA Patel †,not out,10,5,15,1,0,200.00
548373,2,389605,A Ashish Reddy,not out,10,4,3,2,0,250.00
548372,1,51880,CH Gayle,not out,128,62,95,7,13,206.45
548372,1,48472,TM Dilshan,c Pathan b Aaron,10,7,10,2,0,142.85
